,src_id,slope_steepness_20px,abs_slope_steepness_20px
128,01073,-2.01,2.01
129,01074,7.6,7.6
130,01076,5.7,5.7
131,01078,-1.04,1.04
132,01080,5.02,5.02
133,01083,-6.34,6.34
134,01090,0.23,0.23
135,01111,1.92,1.92
136,01112,0.61,0.61
137,01119,9.25,9.25
138,01125,2.1,2.1
139,01132,-0.65,0.65
140,01137,-4.95,4.95
141,01144,1.43,1.43
142,01145,0.78,0.78
143,01161,6.5,6.5
144,01166,3.64,3.64
145,01171,-16.0,16.0
146,01180,-4.5,4.5
147,01190,-2.88,2.88
148,01198,-11.0,11.0
149,01204,5.11,5.11
150,01205,3.5,3.5
151,01209,-4.8,4.8
152,01215,3.98,3.98
153,01221,2.6,2.6
154,01223,-6.92,6.92
155,01226,-0.75,0.75
156,01238,4.11,4.11
157,01249,2.92,2.92
158,01255,6.08,6.08
159,01272,1.07,1.07
160,01276,4.34,4.34
161,01285,-2.6,2.6
162,01302,-1.1,1.1
163,01319,4.46,4.46
164,01326,-5.11,5.11
165,01336,-3.29,3.29
166,01345,-5.42,5.42
167,01346,1.29,1.29
168,01352,-3.42,3.42
169,01383,-3.25,3.25
170,01393,-1.55,1.55
171,01395,-1.56,1.56
172,01415,2.87,2.87
173,01418,3.53,3.53
174,01431,-11.02,11.02
175,01435,4.08,4.08
176,01448,4.96,4.96
177,01450,-2.06,2.06
178,01452,-8.02,8.02
179,01467,-11.15,11.15
180,01488,37.64,37.64
181,01502,1.93,1.93
182,01504,3.75,3.75
183,01507,6.79,6.79
184,01517,3.35,3.35
185,01523,-5.35,5.35
186,01530,-2.09,2.09
187,01534,1.94,1.94
188,01543,1.29,1.29
189,16596,0.52,0.52
190,16611,-7.52,7.52
191,10268,-5.62,5.62
192,16769,-1.67,1.67
193,18903,0.21,0.21
194,18974,-0.4,0.4
195,19187,-1.82,1.82
196,19188,0.81,0.81
197,19192,3.99,3.99
198,19203,-2.06,2.06
199,19204,-1.72,1.72
200,19206,2.53,2.53
201,19211,2.34,2.34
202,19260,-2.52,2.52
203,17176,4.11,4.11
204,61986,-0.45,0.45
205,62041,-1.36,1.36
206,13343,1.65,1.65
207,17309,-0.71,0.71
208,17344,-9.31,9.31
209,30476,-1.19,1.19
210,14093,9.86,9.86
211,30523,0.72,0.72
212,30529,1.41,1.41
213,30620,1.68,1.68
214,30690,-8.12,8.12
215,30750,-3.91,3.91
216,25726,-7.69,7.69
217,55827,-9.0,9.0
218,23417,3.08,3.08
219,56216,10.7,10.7
220,23450,-1.76,1.76
221,56424,2.54,2.54
222,56486,1.39,1.39
223,24102,2.09,2.09
224,24103,1.37,1.37
225,16589,5.59,5.59
226,24125,-2.22,2.22
227,56904,-1.63,1.63
228,56937,-4.88,4.88
229,56939,-2.32,2.32
230,56958,-1.68,1.68
231,56963,-0.22,0.22
232,56986,0.23,0.23
233,16031,-2.5,2.5
234,57063,1.23,1.23
235,57093,1.53,1.53
236,57199,-0.97,0.97
237,00038,-15.23,15.23
238,08231,6.02,6.02
239,00050,-5.8,5.8
240,00060,-11.97,11.97
241,00142,-4.79,4.79
242,00176,-7.94,7.94
243,00181,3.75,3.75
244,00208,5.3,5.3
245,00214,10.45,10.45
246,00226,1.69,1.69
247,00249,-4.24,4.24
248,00262,-9.29,9.29
249,00264,-2.33,2.33
250,00279,8.22,8.22
251,00286,1.72,1.72
252,00300,2.47,2.47
253,00347,-14.33,14.33
254,00359,3.38,3.38
255,00407,0.23,0.23
256,00439,-0.45,0.45
257,00454,-0.32,0.32
258,00509,2.88,2.88
259,00535,0.14,0.14
260,00539,4.58,4.58
261,00606,0.4,0.4
262,00609,-1.16,1.16
263,00628,5.11,5.11
264,00636,0.64,0.64
265,00638,-1.42,1.42
266,00688,1.83,1.83
267,00720,-3.98,3.98
268,00730,1.72,1.72
269,25315,-4.64,4.64
270,00757,-2.39,2.39
271,00782,0.43,0.43
272,00808,4.01,4.01
273,00818,4.83,4.83
274,00825,-1.47,1.47
275,17210,2.35,2.35
276,00843,0.83,0.83
277,00863,0.49,0.49
278,00877,12.96,12.96
279,00878,-10.26,10.26
280,00883,-2.13,2.13
281,09092,-1.98,1.98
282,00915,5.63,5.63
283,00926,-14.17,14.17
284,00949,-5.8,5.8
285,00954,1.83,1.83
286,00963,-2.28,2.28
287,00980,-1.28,1.28
288,00996,-3.12,3.12
289,25618,-4.72,4.72
290,09280,0.22,0.22
291,01105,4.05,4.05
292,01141,-11.42,11.42
293,01148,-7.61,7.61
294,01149,-14.22,14.22
295,01155,2.89,2.89
296,01164,-11.68,11.68
297,01173,-14.83,14.83
298,01185,9.03,9.03
299,01191,9.24,9.24
300,01214,9.0,9.0
301,01217,1.07,1.07
302,01222,6.75,6.75
303,01227,-5.08,5.08
304,01243,-10.17,10.17
305,01245,4.44,4.44
306,01291,-7.55,7.55
307,01324,-4.48,4.48
308,01362,7.64,7.64
309,01371,10.04,10.04
310,01382,3.47,3.47
311,01412,-9.59,9.59
312,01475,-2.44,2.44
313,01489,-4.72,4.72
314,01491,18.24,18.24
315,01494,-14.77,14.77
316,01501,-3.44,3.44
317,01508,-6.93,6.93
318,01509,0.95,0.95
319,01551,0.81,0.81
320,01563,6.71,6.71
321,16612,7.78,7.78
322,24770,-2.83,2.83
323,08605,-2.1,2.1
324,02515,0.85,0.85
325,18985,1.28,1.28
326,02710,1.54,1.54
327,19193,-5.72,5.72
328,19259,-2.66,2.66
329,03805,4.28,4.28
330,08898,2.94,2.94
331,17182,4.74,4.74
332,61875,-1.4,1.4
333,17183,6.99,6.99
334,61908,4.41,4.41
335,62004,-10.51,10.51
336,62015,3.08,3.08
337,62031,-2.05,2.05
338,62033,8.99,8.99
339,62037,-4.1,4.1
340,62039,7.97,7.97
341,62057,1.08,1.08
342,62076,-3.59,3.59
343,04934,1.14,1.14
344,13298,5.11,5.11
345,17310,8.26,8.26
346,30084,2.28,2.28
347,30448,11.63,11.63
348,14444,23.22,23.22
349,55890,-5.88,5.88
350,55896,-10.78,10.78
351,56130,-13.48,13.48
352,09529,-1.77,1.77
353,23510,9.93,9.93
354,15365,-7.79,7.79
355,15381,6.69,6.69
356,07228,-2.77,2.77
357,56423,6.73,6.73
358,56463,-2.36,2.36
359,07621,3.37,3.37
360,24218,-1.62,1.62
361,24219,1.42,1.42
362,57118,-2.78,2.78
363,57233,8.82,8.82
364,57267,9.85,9.85
