ID,ID_TYPE,OB_DATE,VERSION_NUM,MET_DOMAIN_NAME ,OB_END_CTIME,OB_DAY_CNT,SRC_ID,REC_ST_IND,PRCP_AMT,OB_DAY_CNT_Q,PRCP_AMT_Q,METO_STMP_TIME,MIDAS_STMP_ETIME,PRCP_AMT_J
947811, RAIN, 1853-08-31 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-09-01 00:00, 1, DLY3208, 900, 1, 606, 1001, .2, 0, 9, , ,
947811, RAIN, 1853-09-01 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2, 0, 9, , ,
256225, RAIN, 1853-09-02 00:00, 1, DLY3208, 900, 1, 606, 1001, 6.7, 0, 9, , ,
947811, RAIN, 1853-09-02 00:00, 1, DLY3208, 900, 1, 1530, 1001, 8.6, 0, 9, , ,
256225, RAIN, 1853-09-03 00:00, 1, DLY3208, 900, 1, 606, 1001, 5.1, 0, 9, , ,
947811, RAIN, 1853-09-03 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1, 0, 9, , ,
256225, RAIN, 1853-09-04 00:00, 1, DLY3208, 900, 1, 606, 1001, 9.3, 0, 9, , ,
947811, RAIN, 1853-09-04 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-09-05 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-05 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-06 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-06 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-07 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-07 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-08 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-08 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-09 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-09 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-10 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-10 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-11 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-11 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-12 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.9, 0, 9, , ,
947811, RAIN, 1853-09-12 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-13 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-13 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.3, 0, 9, , ,
256225, RAIN, 1853-09-14 00:00, 1, DLY3208, 900, 1, 606, 1001, 11.2, 0, 9, , ,
947811, RAIN, 1853-09-14 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-15 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-15 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.8, 0, 9, , ,
256225, RAIN, 1853-09-16 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-16 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.8, 0, 9, , ,
256225, RAIN, 1853-09-17 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-17 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-18 00:00, 1, DLY3208, 900, 1, 606, 1001, 6.1, 0, 9, , ,
947811, RAIN, 1853-09-18 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-19 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-19 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-20 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-20 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-21 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-21 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-22 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-22 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-23 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-23 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-24 00:00, 1, DLY3208, 900, 1, 606, 1001, .7, 0, 9, , ,
947811, RAIN, 1853-09-24 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.5, 0, 9, , ,
256225, RAIN, 1853-09-25 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-25 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-26 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.5, 0, 9, , ,
947811, RAIN, 1853-09-26 00:00, 1, DLY3208, 900, 1, 1530, 1001, 3.3, 0, 9, , ,
256225, RAIN, 1853-09-27 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.6, 0, 9, , ,
947811, RAIN, 1853-09-27 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-09-28 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-28 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-29 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-09-29 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-09-30 00:00, 1, DLY3208, 900, 1, 606, 1001, .4, 0, 9, , ,
947811, RAIN, 1853-09-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.3, 0, 9, , ,
256225, RAIN, 1853-10-01 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.8, 0, 9, , ,
947811, RAIN, 1853-10-01 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-10-02 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.9, 0, 9, , ,
947811, RAIN, 1853-10-02 00:00, 1, DLY3208, 900, 1, 1530, 1001, 8.1, 0, 9, , ,
256225, RAIN, 1853-10-03 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-10-03 00:00, 1, DLY3208, 900, 1, 1530, 1001, 3, 0, 9, , ,
256225, RAIN, 1853-10-04 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-10-04 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-10-05 00:00, 1, DLY3208, 900, 1, 606, 1001, .9, 0, 9, , ,
947811, RAIN, 1853-10-05 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.5, 0, 9, , ,
256225, RAIN, 1853-10-06 00:00, 1, DLY3208, 900, 1, 606, 1001, 14, 0, 9, , ,
947811, RAIN, 1853-10-06 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-10-07 00:00, 1, DLY3208, 900, 1, 606, 1001, 5.5, 0, 9, , ,
947811, RAIN, 1853-10-07 00:00, 1, DLY3208, 900, 1, 1530, 1001, 6.6, 0, 9, , ,
256225, RAIN, 1853-10-08 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.6, 0, 9, , ,
947811, RAIN, 1853-10-08 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-10-09 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-10-09 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-10-10 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-10-10 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.8, 0, 9, , ,
256225, RAIN, 1853-10-11 00:00, 1, DLY3208, 900, 1, 606, 1001, .2, 0, 9, , ,
947811, RAIN, 1853-10-11 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-10-12 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-10-12 00:00, 1, DLY3208, 900, 1, 1530, 1001, 4.3, 0, 9, , ,
256225, RAIN, 1853-10-13 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.1, 0, 9, , ,
947811, RAIN, 1853-10-13 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-10-14 00:00, 1, DLY3208, 900, 1, 606, 1001, .9, 0, 9, , ,
947811, RAIN, 1853-10-14 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-10-15 00:00, 1, DLY3208, 900, 1, 606, 1001, 7.5, 0, 9, , ,
947811, RAIN, 1853-10-15 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-10-16 00:00, 1, DLY3208, 900, 1, 606, 1001, .1, 0, 9, , ,
947811, RAIN, 1853-10-16 00:00, 1, DLY3208, 900, 1, 1530, 1001, 5.1, 0, 9, , ,
256225, RAIN, 1853-10-17 00:00, 1, DLY3208, 900, 1, 606, 1001, 12.7, 0, 9, , ,
947811, RAIN, 1853-10-17 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-10-18 00:00, 1, DLY3208, 900, 1, 606, 1001, 8.2, 0, 9, , ,
947811, RAIN, 1853-10-18 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-10-19 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.4, 0, 9, , ,
947811, RAIN, 1853-10-19 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.3, 0, 9, , ,
256225, RAIN, 1853-10-20 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.2, 0, 9, , ,
947811, RAIN, 1853-10-20 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-10-21 00:00, 1, DLY3208, 900, 1, 606, 1001, 13.9, 0, 9, , ,
947811, RAIN, 1853-10-21 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-10-22 00:00, 1, DLY3208, 900, 1, 606, 1001, 1, 0, 9, , ,
947811, RAIN, 1853-10-22 00:00, 1, DLY3208, 900, 1, 1530, 1001, 7.1, 0, 9, , ,
256225, RAIN, 1853-10-23 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.6, 0, 9, , ,
947811, RAIN, 1853-10-23 00:00, 1, DLY3208, 900, 1, 1530, 1001, 4.1, 0, 9, , ,
256225, RAIN, 1853-10-24 00:00, 1, DLY3208, 900, 1, 606, 1001, .4, 0, 9, , ,
947811, RAIN, 1853-10-24 00:00, 1, DLY3208, 900, 1, 1530, 1001, 8.9, 0, 9, , ,
256225, RAIN, 1853-10-25 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-10-25 00:00, 1, DLY3208, 900, 1, 1530, 1001, 5.1, 0, 9, , ,
256225, RAIN, 1853-10-26 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-10-26 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.5, 0, 9, , ,
256225, RAIN, 1853-10-27 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-10-27 00:00, 1, DLY3208, 900, 1, 1530, 1001, 27.2, 0, 9, , ,
256225, RAIN, 1853-10-28 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.5, 0, 9, , ,
947811, RAIN, 1853-10-28 00:00, 1, DLY3208, 900, 1, 1530, 1001, 3.3, 0, 9, , ,
256225, RAIN, 1853-10-29 00:00, 1, DLY3208, 900, 1, 606, 1001, 12.9, 0, 9, , ,
947811, RAIN, 1853-10-29 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-10-30 00:00, 1, DLY3208, 900, 1, 606, 1001, 4.6, 0, 9, , ,
947811, RAIN, 1853-10-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-10-31 00:00, 1, DLY3208, 900, 1, 606, 1001, .4, 0, 9, , ,
947811, RAIN, 1853-10-31 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-01 00:00, 1, DLY3208, 900, 1, 606, 1001, .8, 0, 9, , ,
947811, RAIN, 1853-11-01 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-11-02 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-02 00:00, 1, DLY3208, 900, 1, 1530, 1001, 17.8, 0, 9, , ,
256225, RAIN, 1853-11-03 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-03 00:00, 1, DLY3208, 900, 1, 1530, 1001, 15.2, 0, 9, , ,
256225, RAIN, 1853-11-04 00:00, 1, DLY3208, 900, 1, 606, 1001, .2, 0, 9, , ,
947811, RAIN, 1853-11-04 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-05 00:00, 1, DLY3208, 900, 1, 606, 1001, .6, 0, 9, , ,
947811, RAIN, 1853-11-05 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-06 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-06 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-11-07 00:00, 1, DLY3208, 900, 1, 606, 1001, 4.6, 0, 9, , ,
947811, RAIN, 1853-11-07 00:00, 1, DLY3208, 900, 1, 1530, 1001, 2.5, 0, 9, , ,
256225, RAIN, 1853-11-08 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-08 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-09 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-09 00:00, 1, DLY3208, 900, 1, 1530, 1001, 3.6, 0, 9, , ,
256225, RAIN, 1853-11-10 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-10 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-11 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-11 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-12 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-12 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-13 00:00, 1, DLY3208, 900, 1, 606, 1001, .3, 0, 9, , ,
947811, RAIN, 1853-11-13 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-14 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-14 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-15 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-15 00:00, 1, DLY3208, 900, 1, 1530, 1001, 5.3, 0, 9, , ,
256225, RAIN, 1853-11-16 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-16 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-11-17 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-17 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-11-18 00:00, 1, DLY3208, 900, 1, 606, 1001, .2, 0, 9, , ,
947811, RAIN, 1853-11-18 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-19 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-19 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-11-20 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-20 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-21 00:00, 1, DLY3208, 900, 1, 606, 1001, 3.1, 0, 9, , ,
947811, RAIN, 1853-11-21 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-11-22 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.3, 0, 9, , ,
947811, RAIN, 1853-11-22 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-11-23 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-23 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-24 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-24 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-11-25 00:00, 1, DLY3208, 900, 1, 606, 1001, .2, 0, 9, , ,
947811, RAIN, 1853-11-25 00:00, 1, DLY3208, 900, 1, 1530, 1001, 14, 0, 9, , ,
256225, RAIN, 1853-11-26 00:00, 1, DLY3208, 900, 1, 606, 1001, 10.9, 0, 9, , ,
947811, RAIN, 1853-11-26 00:00, 1, DLY3208, 900, 1, 1530, 1001, 5.3, 0, 9, , ,
256225, RAIN, 1853-11-27 00:00, 1, DLY3208, 900, 1, 606, 1001, 17.8, 0, 9, , ,
947811, RAIN, 1853-11-27 00:00, 1, DLY3208, 900, 1, 1530, 1001, 5.8, 0, 9, , ,
256225, RAIN, 1853-11-28 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-28 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-11-29 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-11-29 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-11-30 00:00, 1, DLY3208, 900, 1, 606, 1001, 1.2, 0, 9, , ,
947811, RAIN, 1853-11-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.8, 0, 9, , ,
256225, RAIN, 1853-12-01 00:00, 1, DLY3208, 900, 1, 606, 1001, 8.2, 0, 9, , ,
947811, RAIN, 1853-12-01 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-02 00:00, 1, DLY3208, 900, 1, 606, 1001, 2.7, 0, 9, , ,
947811, RAIN, 1853-12-02 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-12-03 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-03 00:00, 1, DLY3208, 900, 1, 1530, 1001, .3, 0, 9, , ,
256225, RAIN, 1853-12-04 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-04 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-05 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-05 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-06 00:00, 1, DLY3208, 900, 1, 606, 1001, .9, 0, 9, , ,
947811, RAIN, 1853-12-06 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1, 0, 9, , ,
256225, RAIN, 1853-12-07 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-12-07 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-08 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-12-08 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-12-09 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-09 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-12-10 00:00, 1, DLY3208, 900, 1, 606, 1001, .3, 0, 9, , ,
947811, RAIN, 1853-12-10 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-11 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-11 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-12 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-12 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.3, 0, 9, , ,
256225, RAIN, 1853-12-13 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-13 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-14 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-14 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-15 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-15 00:00, 1, DLY3208, 900, 1, 1530, 1001, 14.7, 0, 9, , ,
256225, RAIN, 1853-12-16 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-16 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.3, 0, 9, , ,
256225, RAIN, 1853-12-17 00:00, 1, DLY3208, 900, 1, 606, 1001, 4.4, 0, 9, , ,
947811, RAIN, 1853-12-17 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-18 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-18 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-19 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-19 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-12-20 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-20 00:00, 1, DLY3208, 900, 1, 1530, 1001, 7.6, 0, 9, , ,
256225, RAIN, 1853-12-21 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-21 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-22 00:00, 1, DLY3208, 900, 1, 606, 1001, .4, 0, 9, , ,
947811, RAIN, 1853-12-22 00:00, 1, DLY3208, 900, 1, 1530, 1001, 4.1, 0, 9, , ,
256225, RAIN, 1853-12-23 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-23 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-24 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-12-24 00:00, 1, DLY3208, 900, 1, 1530, 1001, .5, 0, 9, , ,
256225, RAIN, 1853-12-25 00:00, 1, DLY3208, 900, 1, 606, 1001, .5, 0, 9, , ,
947811, RAIN, 1853-12-25 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-26 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-26 00:00, 1, DLY3208, 900, 1, 1530, 1001, .8, 0, 9, , ,
256225, RAIN, 1853-12-27 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-27 00:00, 1, DLY3208, 900, 1, 1530, 1001, 1.3, 0, 9, , ,
256225, RAIN, 1853-12-28 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-28 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-29 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-29 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-30 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-30 00:00, 1, DLY3208, 900, 1, 1530, 1001, 0, 0, 9, , ,
256225, RAIN, 1853-12-31 00:00, 1, DLY3208, 900, 1, 606, 1001, 0, 0, 9, , ,
947811, RAIN, 1853-12-31 00:00, 1, DLY3208, 900, 1, 1530, 1001, 3.3, 0, 9, , ,
