,src_id,station_na,station_fi,historic_c,station_la,station_lo,station_el,first_year,last_year,geometry,raster_id
146,01166,PORTHMADOG,porthmadog,gwynedd,52.915,-4.158,7,2010,2020,"POLYGON ((-4.058000000000001 52.915, -4.058481527332781 52.905198285967046, -4.059921471959678 52.89549096779839, -4.06230596642678 52.88597153227455, -4.065612046748872 52.87673165676349, -4.069807873565165 52.8678603263174, -4.074853038769746 52.85944297669804, -4.080698954663727 52.851560671583634, -4.087289321881346 52.84428932188134, -4.094560671583636 52.83769895466372, -4.10244297669804 52.831853038769744, -4.1108603263174 52.826807873565166, -4.119731656763491 52.82261204674887, -4.128971532274554 52.819305966426775, -4.138490967798387 52.816921471959674, -4.1481982859670445 52.81548152733278, -4.158 52.815, -4.167801714032956 52.81548152733278, -4.1775090322016135 52.816921471959674, -4.187028467725447 52.819305966426775, -4.196268343236509 52.82261204674887, -4.2051396736826 52.826807873565166, -4.21355702330196 52.831853038769744, -4.2214393284163645 52.83769895466372, -4.228710678118655 52.84428932188134, -4.235301045336274 52.851560671583634, -4.241146961230255 52.85944297669804, -4.246192126434836 52.8678603263174, -4.250387953251129 52.87673165676349, -4.253694033573221 52.88597153227455, -4.256078528040323 52.89549096779839, -4.25751847266722 52.905198285967046, -4.258 52.915, -4.25751847266722 52.92480171403295, -4.256078528040323 52.93450903220161, -4.253694033573221 52.944028467725445, -4.2503879532511295 52.95326834323651, -4.246192126434836 52.9621396736826, -4.241146961230255 52.97055702330196, -4.235301045336274 52.978439328416364, -4.228710678118655 52.98571067811866, -4.221439328416365 52.99230104533627, -4.213557023301961 52.998146961230255, -4.2051396736826 53.00319212643483, -4.196268343236509 53.007387953251126, -4.187028467725447 53.01069403357322, -4.1775090322016135 53.013078528040324, -4.167801714032956 53.01451847266722, -4.158 53.015, -4.1481982859670445 53.01451847266722, -4.138490967798387 53.013078528040324, -4.128971532274554 53.01069403357322, -4.119731656763491 53.007387953251126, -4.1108603263174 53.00319212643483, -4.102442976698041 52.998146961230255, -4.094560671583636 52.992301045336276, -4.087289321881346 52.98571067811866, -4.080698954663727 52.978439328416364, -4.074853038769746 52.97055702330196, -4.069807873565165 52.9621396736826, -4.065612046748872 52.95326834323651, -4.06230596642678 52.944028467725445, -4.059921471959678 52.93450903220161, -4.058481527332781 52.92480171403295, -4.058000000000001 52.915))",1
147,01171,CAPEL CURIG NO 3,capel-curig-no-3,gwynedd,53.094,-3.941,216,1993,2020,"POLYGON ((-3.8409999999999997 53.094, -3.84148152733278 53.08419828596705, -3.8429214719596767 53.07449096779839, -3.845305966426779 53.064971532274555, -3.848612046748871 53.05573165676349, -3.8528078735651645 53.0468603263174, -3.857853038769745 53.03844297669804, -3.863698954663726 53.030560671583636, -3.8702893218813452 53.02328932188134, -3.8775606715836353 53.016698954663724, -3.8854429766980396 53.010853038769746, -3.8938603263174 53.00580787356517, -3.902731656763491 53.001612046748875, -3.9119715322745536 52.99830596642678, -3.921490967798387 52.995921471959676, -3.9311982859670436 52.99448152733278, -3.941 52.994, -3.950801714032956 52.99448152733278, -3.9605090322016125 52.995921471959676, -3.970028467725446 52.99830596642678, -3.979268343236509 53.001612046748875, -3.9881396736826 53.00580787356517, -3.99655702330196 53.010853038769746, -4.004439328416364 53.016698954663724, -4.0117106781186544 53.02328932188134, -4.0183010453362735 53.030560671583636, -4.0241469612302545 53.03844297669804, -4.029192126434835 53.0468603263174, -4.033387953251128 53.05573165676349, -4.03669403357322 53.064971532274555, -4.0390785280403225 53.07449096779839, -4.04051847266722 53.08419828596705, -4.0409999999999995 53.094, -4.04051847266722 53.103801714032954, -4.0390785280403225 53.11350903220161, -4.03669403357322 53.12302846772545, -4.033387953251129 53.13226834323651, -4.029192126434835 53.1411396736826, -4.0241469612302545 53.14955702330196, -4.0183010453362735 53.157439328416366, -4.0117106781186544 53.16471067811866, -4.004439328416365 53.17130104533627, -3.99655702330196 53.17714696123026, -3.9881396736826 53.182192126434835, -3.979268343236509 53.18638795325113, -3.970028467725446 53.189694033573225, -3.9605090322016125 53.19207852804033, -3.950801714032956 53.19351847266722, -3.941 53.194, -3.931198285967044 53.19351847266722, -3.921490967798387 53.19207852804033, -3.9119715322745536 53.189694033573225, -3.902731656763491 53.18638795325113, -3.8938603263174 53.182192126434835, -3.8854429766980396 53.17714696123026, -3.8775606715836353 53.17130104533628, -3.8702893218813452 53.16471067811866, -3.863698954663726 53.157439328416366, -3.857853038769745 53.14955702330196, -3.8528078735651645 53.1411396736826, -3.848612046748871 53.13226834323651, -3.845305966426779 53.12302846772545, -3.8429214719596767 53.11350903220161, -3.84148152733278 53.103801714032954, -3.8409999999999997 53.094))",1
148,01180,BALA,bala,gwynedd,52.908,-3.584,163,1997,2020,"POLYGON ((-3.484 52.908, -3.4844815273327803 52.89819828596705, -3.485921471959677 52.88849096779839, -3.488305966426779 52.878971532274555, -3.4916120467488714 52.86973165676349, -3.4958078735651648 52.8608603263174, -3.5008530387697454 52.85244297669804, -3.5066989546637264 52.844560671583636, -3.5132893218813455 52.83728932188134, -3.5205606715836355 52.83069895466373, -3.52844297669804 52.824853038769746, -3.5368603263174 52.81980787356517, -3.545731656763491 52.815612046748875, -3.554971532274554 52.81230596642678, -3.5644909677983874 52.809921471959676, -3.574198285967044 52.80848152733278, -3.584 52.808, -3.5938017140329563 52.80848152733278, -3.603509032201613 52.809921471959676, -3.6130284677254463 52.81230596642678, -3.622268343236509 52.815612046748875, -3.6311396736826 52.81980787356517, -3.6395570233019603 52.824853038769746, -3.6474393284163646 52.830698954663724, -3.6547106781186547 52.83728932188134, -3.6613010453362738 52.844560671583636, -3.6671469612302547 52.85244297669804, -3.6721921264348354 52.8608603263174, -3.6763879532511288 52.86973165676349, -3.679694033573221 52.878971532274555, -3.682078528040323 52.88849096779839, -3.68351847266722 52.89819828596705, -3.684 52.908, -3.68351847266722 52.917801714032954, -3.682078528040323 52.92750903220161, -3.679694033573221 52.93702846772545, -3.6763879532511288 52.94626834323651, -3.6721921264348354 52.9551396736826, -3.6671469612302547 52.96355702330196, -3.6613010453362738 52.971439328416366, -3.6547106781186547 52.97871067811866, -3.6474393284163646 52.98530104533627, -3.6395570233019603 52.99114696123026, -3.6311396736826 52.996192126434835, -3.622268343236509 53.00038795325113, -3.6130284677254463 53.003694033573225, -3.603509032201613 53.00607852804033, -3.5938017140329563 53.00751847266722, -3.584 53.008, -3.5741982859670443 53.00751847266722, -3.5644909677983874 53.00607852804033, -3.554971532274554 53.003694033573225, -3.545731656763491 53.00038795325113, -3.5368603263174 52.996192126434835, -3.52844297669804 52.99114696123026, -3.5205606715836355 52.98530104533627, -3.5132893218813455 52.97871067811866, -3.5066989546637264 52.971439328416366, -3.5008530387697454 52.96355702330196, -3.4958078735651648 52.9551396736826, -3.4916120467488714 52.94626834323651, -3.488305966426779 52.93702846772545, -3.485921471959677 52.92750903220161, -3.4844815273327803 52.917801714032954, -3.484 52.908))",1
149,01190,LAKE VYRNWY NO 2,lake-vyrnwy-no-2,powys-north,52.757,-3.465,360,1994,2020,"POLYGON ((-3.3649999999999998 52.757, -3.36548152733278 52.747198285967045, -3.3669214719596767 52.73749096779839, -3.369305966426779 52.72797153227455, -3.372612046748871 52.71873165676349, -3.3768078735651645 52.7098603263174, -3.381853038769745 52.70144297669804, -3.387698954663726 52.69356067158363, -3.3942893218813452 52.68628932188134, -3.4015606715836353 52.67969895466372, -3.4094429766980396 52.67385303876974, -3.4178603263174 52.668807873565164, -3.426731656763491 52.66461204674887, -3.4359715322745537 52.661305966426774, -3.445490967798387 52.65892147195967, -3.4551982859670436 52.65748152733278, -3.465 52.657, -3.474801714032956 52.65748152733278, -3.4845090322016126 52.65892147195967, -3.494028467725446 52.661305966426774, -3.503268343236509 52.66461204674887, -3.5121396736826 52.668807873565164, -3.52055702330196 52.67385303876974, -3.5284393284163644 52.67969895466372, -3.5357106781186545 52.68628932188134, -3.5423010453362735 52.69356067158363, -3.5481469612302545 52.70144297669804, -3.553192126434835 52.7098603263174, -3.5573879532511286 52.71873165676349, -3.560694033573221 52.72797153227455, -3.563078528040323 52.73749096779839, -3.5645184726672197 52.747198285967045, -3.565 52.757, -3.5645184726672197 52.76680171403295, -3.563078528040323 52.77650903220161, -3.560694033573221 52.786028467725444, -3.5573879532511286 52.79526834323651, -3.553192126434835 52.8041396736826, -3.5481469612302545 52.812557023301956, -3.5423010453362735 52.82043932841636, -3.5357106781186545 52.827710678118656, -3.5284393284163644 52.83430104533627, -3.52055702330196 52.84014696123025, -3.5121396736826 52.84519212643483, -3.503268343236509 52.849387953251124, -3.494028467725446 52.85269403357322, -3.4845090322016126 52.85507852804032, -3.474801714032956 52.85651847266722, -3.465 52.857, -3.455198285967044 52.85651847266722, -3.445490967798387 52.85507852804032, -3.4359715322745537 52.85269403357322, -3.426731656763491 52.849387953251124, -3.4178603263174 52.84519212643483, -3.4094429766980396 52.84014696123025, -3.4015606715836353 52.834301045336275, -3.3942893218813452 52.827710678118656, -3.387698954663726 52.82043932841636, -3.381853038769745 52.812557023301956, -3.3768078735651645 52.8041396736826, -3.372612046748871 52.79526834323651, -3.369305966426779 52.786028467725444, -3.3669214719596767 52.77650903220161, -3.36548152733278 52.76680171403295, -3.3649999999999998 52.757))",1
150,01198,ABERPORTH,aberporth,dyfed,52.14,-4.571,133,1957,2020,"POLYGON ((-4.471 52.14, -4.47148152733278 52.13019828596705, -4.472921471959677 52.12049096779839, -4.475305966426779 52.110971532274554, -4.4786120467488715 52.10173165676349, -4.482807873565164 52.0928603263174, -4.487853038769745 52.08444297669804, -4.493698954663726 52.076560671583636, -4.500289321881345 52.06928932188134, -4.507560671583636 52.06269895466373, -4.515442976698039 52.056853038769745, -4.5238603263174 52.05180787356517, -4.532731656763491 52.047612046748874, -4.5419715322745535 52.044305966426776, -4.551490967798387 52.041921471959675, -4.561198285967044 52.04048152733278, -4.571 52.04, -4.5808017140329556 52.04048152733278, -4.590509032201613 52.041921471959675, -4.600028467725446 52.044305966426776, -4.609268343236509 52.047612046748874, -4.6181396736826 52.05180787356517, -4.6265570233019595 52.056853038769745, -4.634439328416364 52.06269895466372, -4.641710678118654 52.06928932188134, -4.648301045336273 52.076560671583636, -4.654146961230254 52.08444297669804, -4.659192126434835 52.0928603263174, -4.663387953251128 52.10173165676349, -4.66669403357322 52.110971532274554, -4.669078528040322 52.12049096779839, -4.6705184726672195 52.13019828596705, -4.670999999999999 52.14, -4.6705184726672195 52.149801714032954, -4.669078528040322 52.15950903220161, -4.66669403357322 52.16902846772545, -4.663387953251128 52.17826834323651, -4.659192126434835 52.1871396736826, -4.654146961230254 52.19555702330196, -4.648301045336273 52.203439328416366, -4.641710678118654 52.21071067811866, -4.634439328416365 52.21730104533627, -4.6265570233019595 52.223146961230256, -4.6181396736826 52.228192126434834, -4.609268343236509 52.23238795325113, -4.600028467725446 52.235694033573225, -4.590509032201613 52.238078528040326, -4.5808017140329556 52.23951847266722, -4.571 52.24, -4.561198285967044 52.23951847266722, -4.551490967798387 52.238078528040326, -4.5419715322745535 52.235694033573225, -4.532731656763491 52.23238795325113, -4.5238603263174 52.228192126434834, -4.51544297669804 52.223146961230256, -4.507560671583636 52.21730104533627, -4.500289321881345 52.21071067811866, -4.493698954663726 52.203439328416366, -4.487853038769745 52.19555702330196, -4.482807873565164 52.1871396736826, -4.4786120467488715 52.17826834323651, -4.475305966426779 52.16902846772545, -4.472921471959677 52.15950903220161, -4.47148152733278 52.149801714032954, -4.471 52.14))",1
151,01204,SWYDDFFYNNON,swyddffynnon,dyfed,52.272,-3.916,178,2012,2020,"POLYGON ((-3.816 52.272, -3.81648152733278 52.262198285967045, -3.817921471959677 52.25249096779839, -3.820305966426779 52.24297153227455, -3.8236120467488712 52.23373165676349, -3.8278078735651646 52.2248603263174, -3.8328530387697453 52.21644297669804, -3.8386989546637262 52.20856067158363, -3.8452893218813453 52.20128932188134, -3.8525606715836354 52.19469895466372, -3.8604429766980397 52.18885303876974, -3.8688603263174 52.183807873565165, -3.877731656763491 52.17961204674887, -3.8869715322745537 52.176305966426774, -3.896490967798387 52.17392147195967, -3.9061982859670437 52.17248152733278, -3.916 52.172, -3.925801714032956 52.17248152733278, -3.9355090322016126 52.17392147195967, -3.945028467725446 52.176305966426774, -3.954268343236509 52.17961204674887, -3.9631396736826 52.183807873565165, -3.97155702330196 52.18885303876974, -3.9794393284163645 52.19469895466372, -3.9867106781186545 52.20128932188134, -3.9933010453362736 52.20856067158363, -3.9991469612302546 52.21644297669804, -4.004192126434836 52.2248603263174, -4.008387953251129 52.23373165676349, -4.011694033573221 52.24297153227455, -4.014078528040323 52.25249096779839, -4.015518472667219 52.262198285967045, -4.016 52.272, -4.015518472667219 52.28180171403295, -4.014078528040323 52.29150903220161, -4.011694033573221 52.301028467725445, -4.008387953251129 52.31026834323651, -4.004192126434836 52.3191396736826, -3.9991469612302546 52.32755702330196, -3.9933010453362736 52.33543932841636, -3.9867106781186545 52.34271067811866, -3.9794393284163645 52.34930104533627, -3.97155702330196 52.355146961230254, -3.9631396736826 52.36019212643483, -3.954268343236509 52.364387953251125, -3.945028467725446 52.36769403357322, -3.9355090322016126 52.370078528040324, -3.925801714032956 52.37151847266722, -3.916 52.372, -3.906198285967044 52.37151847266722, -3.896490967798387 52.370078528040324, -3.8869715322745537 52.36769403357322, -3.877731656763491 52.364387953251125, -3.8688603263174 52.36019212643483, -3.8604429766980397 52.355146961230254, -3.8525606715836354 52.349301045336276, -3.8452893218813453 52.34271067811866, -3.8386989546637262 52.33543932841636, -3.8328530387697453 52.32755702330196, -3.8278078735651646 52.3191396736826, -3.8236120467488712 52.31026834323651, -3.820305966426779 52.301028467725445, -3.817921471959677 52.29150903220161, -3.81648152733278 52.28180171403295, -3.816 52.272))",1
152,01205,GOGERDDAN,gogerddan,dyfed,52.432,-4.02,31,2011,2020,"POLYGON ((-3.9199999999999995 52.432, -3.9204815273327798 52.42219828596705, -3.9219214719596764 52.41249096779839, -3.9243059664267785 52.402971532274556, -3.927612046748871 52.39373165676349, -3.9318078735651643 52.3848603263174, -3.936853038769745 52.376442976698044, -3.942698954663726 52.36856067158364, -3.949289321881345 52.361289321881344, -3.956560671583635 52.35469895466373, -3.9644429766980394 52.34885303876975, -3.9728603263173996 52.34380787356517, -3.9817316567634906 52.339612046748876, -3.9909715322745534 52.33630596642678, -4.000490967798386 52.33392147195968, -4.010198285967044 52.33248152733278, -4.02 52.332, -4.029801714032955 52.33248152733278, -4.039509032201613 52.33392147195968, -4.049028467725446 52.33630596642678, -4.0582683432365085 52.339612046748876, -4.0671396736825995 52.34380787356517, -4.075557023301959 52.34885303876975, -4.083439328416364 52.354698954663725, -4.090710678118654 52.361289321881344, -4.097301045336273 52.36856067158364, -4.103146961230254 52.376442976698044, -4.108192126434835 52.3848603263174, -4.112387953251128 52.39373165676349, -4.11569403357322 52.402971532274556, -4.118078528040322 52.41249096779839, -4.119518472667219 52.42219828596705, -4.119999999999999 52.432, -4.119518472667219 52.441801714032955, -4.118078528040322 52.45150903220161, -4.11569403357322 52.46102846772545, -4.112387953251128 52.47026834323651, -4.108192126434835 52.4791396736826, -4.103146961230254 52.48755702330196, -4.097301045336273 52.49543932841637, -4.090710678118654 52.50271067811866, -4.083439328416365 52.50930104533627, -4.075557023301959 52.51514696123026, -4.0671396736825995 52.520192126434836, -4.0582683432365085 52.52438795325113, -4.049028467725446 52.527694033573226, -4.039509032201613 52.53007852804033, -4.029801714032955 52.53151847266722, -4.02 52.532000000000004, -4.010198285967044 52.53151847266722, -4.000490967798386 52.53007852804033, -3.9909715322745534 52.527694033573226, -3.9817316567634906 52.52438795325113, -3.9728603263173996 52.520192126434836, -3.9644429766980394 52.51514696123026, -3.956560671583635 52.50930104533627, -3.949289321881345 52.50271067811866, -3.942698954663726 52.49543932841637, -3.936853038769745 52.48755702330196, -3.9318078735651643 52.4791396736826, -3.927612046748871 52.47026834323651, -3.9243059664267785 52.46102846772545, -3.9219214719596764 52.45150903220161, -3.9204815273327798 52.441801714032955, -3.9199999999999995 52.432))",1
153,01209,TRAWSGOED,trawsgoed,dyfed,52.344,-3.948,63,1992,2020,"POLYGON ((-3.848 52.344, -3.84848152733278 52.33419828596705, -3.849921471959677 52.32449096779839, -3.852305966426779 52.314971532274555, -3.8556120467488713 52.30573165676349, -3.8598078735651646 52.2968603263174, -3.8648530387697453 52.28844297669804, -3.8706989546637263 52.280560671583636, -3.8772893218813453 52.27328932188134, -3.8845606715836354 52.266698954663724, -3.8924429766980397 52.260853038769746, -3.9008603263174 52.25580787356517, -3.909731656763491 52.251612046748875, -3.9189715322745537 52.24830596642678, -3.9284909677983872 52.245921471959676, -3.9381982859670437 52.24448152733278, -3.948 52.244, -3.957801714032956 52.24448152733278, -3.9675090322016127 52.245921471959676, -3.977028467725446 52.24830596642678, -3.986268343236509 52.251612046748875, -3.9951396736826 52.25580787356517, -4.00355702330196 52.260853038769746, -4.0114393284163645 52.266698954663724, -4.018710678118655 52.27328932188134, -4.025301045336274 52.280560671583636, -4.031146961230254 52.28844297669804, -4.036192126434836 52.2968603263174, -4.040387953251129 52.30573165676349, -4.043694033573221 52.314971532274555, -4.046078528040323 52.32449096779839, -4.047518472667219 52.33419828596705, -4.048 52.344, -4.047518472667219 52.353801714032954, -4.046078528040323 52.36350903220161, -4.043694033573221 52.37302846772545, -4.040387953251129 52.38226834323651, -4.036192126434836 52.3911396736826, -4.031146961230254 52.39955702330196, -4.025301045336274 52.407439328416366, -4.018710678118655 52.41471067811866, -4.0114393284163645 52.42130104533627, -4.00355702330196 52.42714696123026, -3.9951396736826 52.432192126434835, -3.986268343236509 52.43638795325113, -3.977028467725446 52.439694033573225, -3.9675090322016127 52.44207852804033, -3.957801714032956 52.44351847266722, -3.948 52.444, -3.938198285967044 52.44351847266722, -3.9284909677983872 52.44207852804033, -3.9189715322745537 52.439694033573225, -3.909731656763491 52.43638795325113, -3.9008603263174 52.432192126434835, -3.8924429766980397 52.42714696123026, -3.8845606715836354 52.42130104533628, -3.8772893218813453 52.41471067811866, -3.8706989546637263 52.407439328416366, -3.8648530387697453 52.39955702330196, -3.8598078735651646 52.3911396736826, -3.8556120467488713 52.38226834323651, -3.852305966426779 52.37302846772545, -3.849921471959677 52.36350903220161, -3.84848152733278 52.353801714032954, -3.848 52.344))",1
154,01215,MILFORD HAVEN CONSERVANCY BOARD,milford-haven-conservancy-board,dyfed,51.709,-5.053,44,1964,2020,"POLYGON ((-4.953 51.709, -4.95348152733278 51.69919828596705, -4.954921471959677 51.68949096779839, -4.957305966426779 51.67997153227456, -4.960612046748872 51.67073165676349, -4.964807873565165 51.6618603263174, -4.969853038769745 51.653442976698045, -4.975698954663726 51.64556067158364, -4.982289321881345 51.638289321881345, -4.989560671583636 51.63169895466373, -4.997442976698039 51.62585303876975, -5.0058603263174 51.62080787356517, -5.014731656763491 51.61661204674888, -5.023971532274554 51.61330596642678, -5.033490967798387 51.61092147195968, -5.043198285967044 51.60948152733278, -5.053 51.609, -5.062801714032956 51.60948152733278, -5.072509032201613 51.61092147195968, -5.082028467725446 51.61330596642678, -5.091268343236509 51.61661204674888, -5.1001396736826 51.62080787356517, -5.10855702330196 51.62585303876975, -5.116439328416364 51.631698954663726, -5.1237106781186545 51.638289321881345, -5.130301045336274 51.64556067158364, -5.136146961230255 51.653442976698045, -5.141192126434835 51.6618603263174, -5.145387953251128 51.67073165676349, -5.1486940335732205 51.67997153227456, -5.151078528040323 51.68949096779839, -5.15251847266722 51.69919828596705, -5.153 51.709, -5.15251847266722 51.718801714032956, -5.151078528040323 51.728509032201615, -5.1486940335732205 51.73802846772545, -5.145387953251129 51.74726834323651, -5.141192126434835 51.756139673682604, -5.136146961230255 51.76455702330196, -5.130301045336274 51.77243932841637, -5.1237106781186545 51.77971067811866, -5.116439328416365 51.78630104533627, -5.108557023301961 51.79214696123026, -5.1001396736826 51.79719212643484, -5.091268343236509 51.80138795325113, -5.082028467725446 51.80469403357323, -5.072509032201613 51.80707852804033, -5.062801714032956 51.808518472667224, -5.053 51.809000000000005, -5.043198285967044 51.808518472667224, -5.033490967798387 51.80707852804033, -5.023971532274554 51.80469403357323, -5.014731656763491 51.80138795325113, -5.0058603263174 51.79719212643484, -4.99744297669804 51.79214696123026, -4.989560671583636 51.78630104533627, -4.982289321881345 51.77971067811866, -4.975698954663726 51.77243932841637, -4.969853038769745 51.76455702330196, -4.964807873565165 51.756139673682604, -4.960612046748872 51.74726834323651, -4.957305966426779 51.73802846772545, -4.954921471959677 51.728509032201615, -4.95348152733278 51.718801714032956, -4.953 51.709))",2
155,01221,SCOLTON COUNTRY PARK,scolton-country-park,dyfed,51.86,-4.922,75,2011,2020,"POLYGON ((-4.822 51.86, -4.82248152733278 51.850198285967046, -4.823921471959677 51.84049096779839, -4.826305966426779 51.83097153227455, -4.8296120467488715 51.82173165676349, -4.833807873565164 51.8128603263174, -4.838853038769745 51.80444297669804, -4.844698954663726 51.796560671583634, -4.851289321881345 51.78928932188134, -4.858560671583636 51.78269895466373, -4.866442976698039 51.776853038769744, -4.8748603263174 51.771807873565166, -4.883731656763491 51.76761204674887, -4.8929715322745535 51.764305966426775, -4.902490967798387 51.761921471959674, -4.912198285967044 51.76048152733278, -4.922 51.76, -4.9318017140329555 51.76048152733278, -4.941509032201613 51.761921471959674, -4.951028467725446 51.764305966426775, -4.960268343236509 51.76761204674887, -4.9691396736826 51.771807873565166, -4.9775570233019595 51.776853038769744, -4.985439328416364 51.78269895466372, -4.992710678118654 51.78928932188134, -4.999301045336273 51.796560671583634, -5.005146961230254 51.80444297669804, -5.010192126434835 51.8128603263174, -5.014387953251128 51.82173165676349, -5.01769403357322 51.83097153227455, -5.020078528040322 51.84049096779839, -5.0215184726672195 51.850198285967046, -5.021999999999999 51.86, -5.0215184726672195 51.86980171403295, -5.020078528040322 51.87950903220161, -5.01769403357322 51.889028467725446, -5.014387953251129 51.89826834323651, -5.010192126434835 51.9071396736826, -5.005146961230254 51.91555702330196, -4.999301045336273 51.923439328416364, -4.992710678118654 51.93071067811866, -4.985439328416365 51.93730104533627, -4.97755702330196 51.943146961230255, -4.9691396736826 51.94819212643483, -4.960268343236509 51.952387953251126, -4.951028467725446 51.955694033573224, -4.941509032201613 51.958078528040325, -4.9318017140329555 51.95951847266722, -4.922 51.96, -4.912198285967044 51.95951847266722, -4.902490967798387 51.958078528040325, -4.8929715322745535 51.955694033573224, -4.883731656763491 51.952387953251126, -4.8748603263174 51.94819212643483, -4.86644297669804 51.943146961230255, -4.858560671583636 51.93730104533627, -4.851289321881345 51.93071067811866, -4.844698954663726 51.923439328416364, -4.838853038769745 51.91555702330196, -4.833807873565164 51.9071396736826, -4.8296120467488715 51.89826834323651, -4.826305966426779 51.889028467725446, -4.823921471959677 51.87950903220161, -4.82248152733278 51.86980171403295, -4.822 51.86))",1
156,01223,WHITECHURCH,whitechurch,dyfed,51.989,-4.679,129,2011,2020,"POLYGON ((-4.579000000000001 51.989, -4.5794815273327805 51.979198285967044, -4.580921471959678 51.969490967798386, -4.58330596642678 51.95997153227455, -4.586612046748872 51.95073165676349, -4.590807873565165 51.941860326317396, -4.595853038769746 51.93344297669804, -4.601698954663727 51.92556067158363, -4.608289321881346 51.91828932188134, -4.615560671583636 51.91169895466372, -4.62344297669804 51.90585303876974, -4.6318603263174 51.900807873565164, -4.640731656763491 51.89661204674887, -4.649971532274554 51.89330596642677, -4.659490967798387 51.89092147195967, -4.6691982859670444 51.88948152733278, -4.679 51.888999999999996, -4.688801714032956 51.88948152733278, -4.698509032201613 51.89092147195967, -4.7080284677254465 51.89330596642677, -4.717268343236509 51.89661204674887, -4.7261396736826 51.900807873565164, -4.73455702330196 51.90585303876974, -4.742439328416364 51.91169895466372, -4.749710678118655 51.91828932188134, -4.756301045336274 51.92556067158363, -4.762146961230255 51.93344297669804, -4.767192126434836 51.941860326317396, -4.7713879532511285 51.95073165676349, -4.774694033573221 51.95997153227455, -4.777078528040323 51.969490967798386, -4.77851847266722 51.979198285967044, -4.779 51.989, -4.77851847266722 51.99880171403295, -4.777078528040323 52.00850903220161, -4.774694033573221 52.01802846772544, -4.7713879532511285 52.02726834323651, -4.767192126434836 52.0361396736826, -4.762146961230255 52.044557023301955, -4.756301045336274 52.05243932841636, -4.749710678118655 52.059710678118655, -4.742439328416365 52.06630104533627, -4.73455702330196 52.07214696123025, -4.7261396736826 52.07719212643483, -4.717268343236509 52.081387953251124, -4.7080284677254465 52.08469403357322, -4.698509032201613 52.08707852804032, -4.688801714032956 52.08851847266722, -4.679 52.089, -4.6691982859670444 52.08851847266722, -4.659490967798387 52.08707852804032, -4.649971532274554 52.08469403357322, -4.640731656763491 52.081387953251124, -4.6318603263174 52.07719212643483, -4.6234429766980405 52.07214696123025, -4.615560671583636 52.066301045336274, -4.608289321881346 52.059710678118655, -4.601698954663727 52.05243932841636, -4.595853038769746 52.044557023301955, -4.590807873565165 52.0361396736826, -4.586612046748872 52.02726834323651, -4.58330596642678 52.01802846772544, -4.580921471959678 52.00850903220161, -4.5794815273327805 51.99880171403295, -4.579000000000001 51.989))",1
157,01226,PEMBREY SANDS,pembrey-sands,dyfed,51.714,-4.367,3,1993,2020,"POLYGON ((-4.267 51.714, -4.26748152733278 51.704198285967045, -4.268921471959677 51.69449096779839, -4.271305966426779 51.68497153227455, -4.274612046748872 51.67573165676349, -4.278807873565165 51.6668603263174, -4.283853038769745 51.65844297669804, -4.289698954663726 51.650560671583634, -4.296289321881345 51.64328932188134, -4.303560671583636 51.63669895466373, -4.311442976698039 51.63085303876974, -4.3198603263174 51.625807873565165, -4.328731656763491 51.62161204674887, -4.337971532274554 51.618305966426774, -4.347490967798387 51.61592147195967, -4.357198285967044 51.61448152733278, -4.367 51.614, -4.376801714032956 51.61448152733278, -4.386509032201613 51.61592147195967, -4.396028467725446 51.618305966426774, -4.405268343236509 51.62161204674887, -4.4141396736826 51.625807873565165, -4.42255702330196 51.63085303876974, -4.430439328416364 51.63669895466372, -4.437710678118655 51.64328932188134, -4.444301045336274 51.650560671583634, -4.450146961230255 51.65844297669804, -4.455192126434835 51.6668603263174, -4.459387953251128 51.67573165676349, -4.462694033573221 51.68497153227455, -4.465078528040323 51.69449096779839, -4.46651847266722 51.704198285967045, -4.467 51.714, -4.46651847266722 51.72380171403295, -4.465078528040323 51.73350903220161, -4.462694033573221 51.743028467725445, -4.459387953251129 51.75226834323651, -4.455192126434835 51.7611396736826, -4.450146961230255 51.76955702330196, -4.444301045336274 51.777439328416364, -4.437710678118655 51.78471067811866, -4.430439328416365 51.79130104533627, -4.422557023301961 51.797146961230254, -4.4141396736826 51.80219212643483, -4.405268343236509 51.806387953251125, -4.396028467725446 51.80969403357322, -4.386509032201613 51.812078528040324, -4.376801714032956 51.81351847266722, -4.367 51.814, -4.357198285967044 51.81351847266722, -4.347490967798387 51.812078528040324, -4.337971532274554 51.80969403357322, -4.328731656763491 51.806387953251125, -4.3198603263174 51.80219212643483, -4.31144297669804 51.797146961230254, -4.303560671583636 51.79130104533627, -4.296289321881345 51.78471067811866, -4.289698954663726 51.777439328416364, -4.283853038769745 51.76955702330196, -4.278807873565165 51.7611396736826, -4.274612046748872 51.75226834323651, -4.271305966426779 51.743028467725445, -4.268921471959677 51.73350903220161, -4.26748152733278 51.72380171403295, -4.267 51.714))",1
